model_name,fact_id,relation,prompt_family,layer,hidden_norm,attention_norm,mlp_mean_abs
smollm2_360m_base,capital:1,capital,raw_question,20,276.0643005371094,24.983064651489258,0.23853564262390137
smollm2_360m_base,capital:1,capital,raw_question,21,346.027099609375,50.753055572509766,0.26742908358573914
smollm2_360m_base,capital:1,capital,raw_question,22,375.489501953125,39.91510009765625,0.32666438817977905
smollm2_360m_base,capital:1,capital,raw_question,23,412.8143615722656,52.888675689697266,0.3006175458431244
smollm2_360m_base,capital:1,capital,raw_question,24,496.3399963378906,53.98681640625,0.3347286581993103
smollm2_360m_base,capital:1,capital,raw_question,25,566.4663696289062,43.12019729614258,0.32447999715805054
smollm2_360m_base,capital:1,capital,raw_question,26,680.800048828125,93.57694244384766,0.3102990984916687
smollm2_360m_base,capital:1,capital,raw_question,27,799.3591918945312,117.00769805908203,0.2998853027820587
smollm2_360m_base,capital:1,capital,raw_question,28,922.3490600585938,83.73882293701172,0.31240299344062805
smollm2_360m_base,capital:1,capital,raw_question,29,1090.449951171875,94.23896789550781,0.34166693687438965
smollm2_360m_base,capital:1,capital,raw_question,30,1226.03125,105.64148712158203,0.3846662938594818
smollm2_360m_base,capital:1,capital,raw_question,31,63.9923210144043,107.29218292236328,0.6115685701370239
smollm2_360m_base,capital:1,capital,declarative,0,56.984657287597656,4.715794563293457,0.07500191777944565
smollm2_360m_base,capital:1,capital,declarative,1,83.2602310180664,17.266693115234375,0.10451509803533554
smollm2_360m_base,capital:1,capital,declarative,2,94.25860595703125,13.657766342163086,0.12880954146385193
smollm2_360m_base,capital:1,capital,declarative,3,90.84201049804688,18.692258834838867,0.1469893455505371
smollm2_360m_base,capital:1,capital,declarative,4,111.5959701538086,21.469167709350586,0.16404594480991364
smollm2_360m_base,capital:1,capital,declarative,5,125.3091812133789,19.70033836364746,0.1635247766971588
smollm2_360m_base,capital:1,capital,declarative,6,136.15187072753906,13.028626441955566,0.16360095143318176
smollm2_360m_base,capital:1,capital,declarative,7,152.24061584472656,26.658855438232422,0.18570932745933533
smollm2_360m_base,capital:1,capital,declarative,8,169.24440002441406,30.790903091430664,0.22387424111366272
smollm2_360m_base,capital:1,capital,declarative,9,175.0925750732422,16.576162338256836,0.20916815102100372
smollm2_360m_base,capital:1,capital,declarative,10,173.79005432128906,12.05492115020752,0.18195000290870667
